Locality,Unit,Sample,Type,Composition,Zircon,CA Temp,CA Duration (hrs),Notes,age68,2s_68,638 Rel. Unc (permille),76 Age (Ma),76 Age_unc (Ma),76 Rel. Unc (permille),Age_synth (Ma),Unc_synth (permille),U (ppm),Th/U,Pb* (pg),Pbc (pg),Pb*/Pbc,U (ng),U (pg),Lab,Year ,Reference,DOI,StudyID,1000,,
Deccan Traps,SinhagadFortSection,RBAO,Ash,Basaltic,z6_MPE,,,,65.96,0.24,3.64,,,,65.96,3.63856883,,1.44,2.08,0.52,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAO,Ash,Basaltic,z3-KMS,,,,66.03,0.24,3.63,,,,66.03,3.634711495,,1.5,3.18,0.53,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAO,Ash,Basaltic,z4_MPE,,,,66.078,0.097,1.47,,,,66.078,1.467962105,,1.35,1.89,0.21,9,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAO,Ash,Basaltic,z5-KMS,,,,66.22,0.74,11.17,,,,66.22,11.17487164,,1.36,0.64,0.32,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAO,Ash,Basaltic,z10-KMS,,,,66.23,0.27,4.08,,,,66.23,4.076702401,,1.16,2.36,0.59,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAO,Ash,Basaltic,z8-KMS,,,,66.32,0.79,11.91,,,,66.32,11.9119421,,1.55,0.58,0.29,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAN,Ash,Basaltic,z3-KMS,,,,65.823,0.097,1.47,,,,65.823,1.473649028,,1.22,4.42,0.34,13,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAN,Ash,Basaltic,z4-KMS,,,,65.88,0.36,5.46,,,,65.88,5.464480874,,0.88,1.08,0.36,3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBAN,Ash,Basaltic,z2-KMS,,,,66.05,0.47,7.12,,,,66.05,7.115821347,,0.94,2.2,1.1,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z4-BS,,,,65.75,0.28,4.26,,,,65.75,4.258555133,,1.2,1.2,0.3,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z1-BS,,,,65.76,0.41,6.23,,,,65.76,6.234793187,,1.1,0.87,0.29,3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z2-BS,,,,66.01,0.34,5.15,,,,66.01,5.150734737,,1.04,0.92,0.23,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z5-BS,,,,66.01,0.86,13.03,,,,66.01,13.02832904,,1.2,0.42,0.42,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z05-KMS,,,,66.1,1.4,21.18,,,,66.1,21.18003026,,1.07,0.33,0.33,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z03-KMS,,,,66.32,0.99,14.93,,,,66.32,14.92762364,,1.03,0.33,0.33,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z06-KMS,,,,66.4,1.3,19.58,,,,66.4,19.57831325,,1.3,0.31,0.31,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z08-KMS,,,,66.4,1,15.06,,,,66.4,15.06024096,,1.05,0.45,0.45,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBP,Ash,Basaltic,z11-BS,,,,66.7,1.4,20.99,,,,66.7,20.98950525,,0.99,0.27,0.27,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z11,,,,65.83,0.11,1.67,,,,65.83,1.670970682,,1.65,4.42,0.34,13,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,z1_BS,,,,65.832,0.09,1.37,,,,65.832,1.367116296,,1.47,2.24,0.16,14,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z3,,,,65.886,0.029,0.44,,,,65.886,0.440154206,,1.54,13.72,0.28,49,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z1,,,,65.92,0.11,1.67,,,,65.92,1.66868932,,1.48,5.04,0.42,12,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z2,,,,65.93,0.16,2.43,,,,65.93,2.42681632,,1.32,3.36,0.42,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z8,,,,65.931,0.076,1.15,,,,65.931,1.152720268,,2.12,6.84,0.36,19,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z10,,,,65.953,0.052,0.79,,,,65.953,0.788440253,,1.21,8.75,0.25,35,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z15,,,,65.96,0.12,1.82,,,,65.96,1.819284415,,1.04,3.36,0.28,12,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z7,,,,66.02,0.24,3.64,,,,66.02,3.635262042,,1.28,1.55,0.31,5,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z12,,,,66.13,0.16,2.42,,,,66.13,2.419476788,,1.55,2.61,0.29,9,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z5,,,,66.14,0.22,3.33,,,,66.14,3.326277593,,1.22,1.2,0.24,5,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z17,,,,66.22,0.59,8.91,,,,66.22,8.909694956,,1.48,0.66,0.33,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z18,,,,66.27,0.5,7.54,,,,66.27,7.544892108,,1.27,0.92,0.46,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z4,,,,66.31,0.068,1.03,,,,66.31,1.025486352,,0.52,4.42,0.26,17,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z16,,,,66.32,0.58,8.75,,,,66.32,8.745476478,,1.1,0.5,0.25,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z6,,,,66.63,0.44,6.6,,,,66.63,6.603631998,,1.36,1.05,0.35,3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,SinhagadFortSection,RBO,Ash,Basaltic,2-z9,,,,66.65,0.58,8.7,,,,66.65,8.702175544,,1.22,0.54,0.27,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z3_BS,,,,65.63,0.26,3.96,,,,65.63,3.961602925,,1.06,1.14,0.38,3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z1_MPE,,,,65.79,0.49,7.45,,,,65.79,7.447940416,,0.9,1.38,0.69,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z3_MPE,,,,66.041,0.084,1.27,,,,66.041,1.27193713,,0.82,5.52,0.46,12,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z2_BS,,,,66.08,0.19,2.88,,,,66.08,2.875302663,,0.83,1.16,0.29,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z6_BS,,,,66.09,0.16,2.42,,,,66.09,2.420941141,,0.82,1.98,0.33,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z2_MPE,,,,66.1,0.11,1.66,,,,66.1,1.664145234,,0.78,2.1,0.21,10,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z9_BS,,,,66.22,0.47,7.1,,,,66.22,7.097553609,,0.77,1.62,0.81,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z1_BS,,,,66.57,0.97,14.57,,,,66.57,14.57112814,,0.89,0.36,0.36,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAW,Ash,Basaltic,z7_BS,,,,67.2,0.43,6.4,,,,67.2,6.398809524,,0.7,0.64,0.32,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z1_MPE,,,,65.77,0.22,3.34,,,,65.77,3.344990117,,1.16,2.28,0.57,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z5_BS,,,,65.81,0.12,1.82,,,,65.81,1.82343109,,1.15,2.4,0.2,12,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z8_BS,,,,65.84,0.045,0.68,,,,65.84,0.683475091,,1.36,4.5,0.25,18,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z9_BS,,,,65.85,0.1,1.52,,,,65.85,1.518602885,,1.12,1.87,0.17,11,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z7_BS,,,,65.9,0.84,12.75,,,,65.9,12.74658574,,1.23,0.42,0.42,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z6_MPE,,,,65.91,0.16,2.43,,,,65.91,2.427552723,,1.31,1.44,0.24,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z2_BS,,,,65.96,0.61,9.25,,,,65.96,9.248029109,,1.17,2.07,2.07,1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z3_MPE,,,,65.96,0.11,1.67,,,,65.96,1.66767738,,1.19,2.2,0.22,10,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z4_MPE,,,,65.99,0.14,2.12,,,,65.99,2.121533566,,1.38,1.68,0.21,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z6_BS,,,,66,0.26,3.94,,,,66,3.939393939,,1.12,1.56,0.52,3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBAY,Ash,Basaltic,z5_MPE,,,,66.03,0.14,2.12,,,,66.03,2.120248372,,1.32,2.87,0.41,7,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,KhambatkiGhat,RBX,Ash,Basaltic,z9_BS,,,,65.99,0.14,2.12,,,,65.99,2.121533566,,0.95,4.38,0.73,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z7_BS,,,,66.027,0.062,0.94,,,,66.027,0.939009799,,1,5.32,0.38,14,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z2_BS,,,,66.04,0.11,1.67,,,,66.04,1.665657177,,0.82,4,0.5,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z10_BS,,,,66.04,0.19,2.88,,,,66.04,2.877044216,,1.03,4.2,1.05,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z12_BS,,,,66.045,0.028,0.42,,,,66.045,0.423953365,,1.25,9.36,0.12,78,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z3-KMS,,,,66.046,0.093,1.41,,,,66.046,1.408109499,,1.18,5.64,0.47,12,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z5-KMS,,,,66.076,0.094,1.42,,,,66.076,1.422604274,,0.87,3.3,0.3,11,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z5_BS,,,,66.1,0.15,2.27,,,,66.1,2.269288956,,1.21,5.76,0.96,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z7-KMS,,,,66.109,0.088,1.33,,,,66.109,1.331134944,,1.11,8.32,0.64,13,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z1_BS,,,,66.117,0.054,0.82,,,,66.117,0.816733972,,1.03,5.76,0.32,18,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z11_BS,,,,66.134,0.075,1.13,,,,66.134,1.134061149,,0.75,2.52,0.21,12,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z1-KMS,,,,66.14,0.15,2.27,,,,66.14,2.267916541,,0.86,2.94,0.42,7,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z2-KMS,,,,66.15,0.17,2.57,,,,66.15,2.569916856,,0.81,2.58,0.43,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z6-KMS,,,,66.15,0.14,2.12,,,,66.15,2.116402116,,1.16,4.56,0.57,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z14-KMS,,,,66.15,0.17,2.57,,,,66.15,2.569916856,,1.02,1.47,0.21,7,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z15-KMS,,,,66.15,0.13,1.97,,,,66.15,1.965230537,,0.88,2.34,0.26,9,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z3_BS,,,,66.154,0.069,1.04,,,,66.154,1.04302083,,0.95,5.2,0.4,13,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z4_BS,,,,66.17,0.11,1.66,,,,66.17,1.662384767,,0.97,3.41,0.31,11,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z4-KMS,,,,66.18,0.2,3.02,,,,66.18,3.022061046,,0.9,2.05,0.41,5,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z10-KMS,,,,66.24,0.18,2.72,,,,66.24,2.717391304,,0.82,1.5,0.25,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z13-KMS,,,,66.32,0.12,1.81,,,,66.32,1.809408926,,1.68,6.8,0.68,10,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBX,Ash,Basaltic,z11-KMS,,,,66.6,0.35,5.26,,,,66.6,5.255255255,,0.88,0.9,0.3,3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBB2,Ash,Basaltic,z2_MPE,,,,65.909,0.062,0.94,,,,65.909,0.940690953,,0.85,4.68,0.3,15.6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBB2,Ash,Basaltic,z2_BS,,,,65.95,0.16,2.43,,,,65.95,2.426080364,,1.37,2.98,0.31,9.6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBB2,Ash,Basaltic,z1_MPE,,,,65.957,0.057,0.86,,,,65.957,0.864199403,,4.11,6.48,0.19,34.1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBB2,Ash,Basaltic,z3_BS,,,,65.96,0.22,3.34,,,,65.96,3.33535476,,0.96,1.31,0.29,4.5,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBB2,Ash,Basaltic,z3_MPE,,,,65.96,0.1,1.52,,,,65.96,1.516070346,,0.89,1.52,0.15,10.1,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBB2,Ash,Basaltic,z7_MPE,,,,66,0.1,1.52,,,,66,1.515151515,,1.53,2.37,0.23,10.3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z6_MIT,,,,65.41,0.34,5.2,,,,65.41,5.19798196,,0.92,2.35,0.47,5,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z7_MIT,,,,65.41,0.24,3.67,,,,65.41,3.669163736,,0.94,2.65,0.53,5,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z3_MIT,,,,65.51,0.26,3.97,,,,65.51,3.968859716,,0.92,1.85,0.37,5,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z10_KMS,,,,65.53,0.11,1.68,,,,65.53,1.678620479,,1.07,4,0.4,10,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z5_BS,,,,65.55,0.13,1.98,,,,65.55,1.983218917,,0.94,5.76,0.72,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z2_MIT,,,,65.6,0.16,2.44,,,,65.6,2.43902439,,0.96,2.96,0.37,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z03_KMS,,,,65.6,0.3,4.57,,,,65.6,4.573170732,,1.01,3.92,0.98,4,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z01_KMS,,,,65.609,0.075,1.14,,,,65.609,1.14313585,,0.95,2.89,0.17,17,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z4_MIT,,,,65.62,0.15,2.29,,,,65.62,2.285888449,,0.92,2.96,0.37,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z04_KMS,,,,65.67,0.1,1.52,,,,65.67,1.522765342,,0.89,2.34,0.18,13,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z08_KMS,,,,65.67,0.15,2.28,,,,65.67,2.284148013,,0.94,2.59,0.37,7,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z3_BS,,,,65.684,0.092,1.4,,,,65.684,1.400645515,,0.95,3.22,0.23,14,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z2_BS,,,,65.69,0.34,5.18,,,,65.69,5.175825849,,1.03,1.53,0.51,3,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z02_KMS,,,,65.739,0.087,1.32,,,,65.739,1.323415324,,0.9,2.8,0.2,14,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z1_BS,,,,65.75,0.44,6.69,,,,65.75,6.692015209,,0.9,0.98,0.49,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBE,Ash,Basaltic,z05_KMS,,,,65.86,0.54,8.2,,,,65.86,8.199210446,,0.93,2.08,1.04,2,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBF,Ash,Basaltic,z03_KMS,,,,65.59,0.14,2.13,,,,65.59,2.134471718,,0.88,2.08,0.26,8,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBF,Ash,Basaltic,z06_KMS,,,,65.604,0.069,1.05,,,,65.604,1.051765136,,0.95,6.63,0.39,17,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBF,Ash,Basaltic,z4_BS,,,,65.617,0.081,1.23,,,,65.617,1.234436198,,0.98,5.4,0.36,15,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBF,Ash,Basaltic,z5_BS,,,,65.635,0.044,0.67,,,,65.635,0.670374038,,1.04,15.48,0.43,36,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
Deccan Traps,Poladpur-Mahabaleshwar,RBF,Ash,Basaltic,z3_BS,,,,65.65,0.18,2.74,,,,65.65,2.741812643,,1,2.04,0.34,6,,,PU/MIT,2019,Schoene et al. (2019),https://doi.org/10.1126/science.aau2422,96, ,,
